stu_id, eventA, eventB, eventC, eventD, eventE, eventF
43801362, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63862722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93427870, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11992688, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
30121024, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97363959, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
86429609, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91861737, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
70039431, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22933944, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33229141, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69879913, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12391621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16910281, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41596143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34948626, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32032844, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
47279932, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12926364, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93321122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
67146779, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20222241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89769332, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
61221242, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
25613927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14481621, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12889913, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
17332169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29148476, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11391081, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
61992643, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32898289, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11996722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
9827702, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32922367, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16232131, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42343262, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29126170, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37193918, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22981043, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36319919, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96633229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92936723, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22975371, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
77141020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99841362, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91336717, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
90160211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13117099, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23239923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39922239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27702992, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
6297933, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26320119, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87912989, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
971239, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93697802, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64944871, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73236920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63094390, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2434088, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92367023, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73889996, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
25392999, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63332432, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28937953, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2864496, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
69983921, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92222572, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92747299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22679223, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
80399121, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
38922601, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
67794018, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24266821, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32919073, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27927222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92679226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96627012, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29791368, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62329197, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22246229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97416437, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24982667, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93403664, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
47227291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28228232, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39494070, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
88187226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
86781912, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7992225, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99563792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
4820628, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33727863, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22117477, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96092086, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20293113, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96242633, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92279033, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7893141, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28722722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62670831, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99037382, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28326933, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27703910, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62833627, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11772278, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20979828, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44278323, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22498273, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62617292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63770999, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19789972, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19470481, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
3882319, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39708721, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23122113, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19196574, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26939895, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92596333, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93338335, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
46470103, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93113143, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62611482, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94631732, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1921220, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
77293812, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92260422, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
81296206, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19113092, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
68322419, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22733930, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
66809427, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82163111, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29223411, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26318492, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16236020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78892069, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
25039893, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13629596, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31246683, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71239883, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91962013, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
46730069, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96813892, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13216722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26361227, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
95146142, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62314234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16993292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29992226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29227727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
66713229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
28092332, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24821301, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44332222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23161199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63212917, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22783226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
77302993, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
44621743, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33977282, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
20381292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31109244, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71792438, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
7177821, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32823843, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87039327, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
49612121, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18927630, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
72112792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
83037496, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
72229336, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23939163, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
76279629, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92847317, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
53198132, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21473903, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23612724, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98471442, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2212491, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12890212, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11093142, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43163019, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
49929126, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92123892, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
72312771, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37904193, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11192237, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21398722, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36411371, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79869526, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92992739, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21281241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91790972, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41401726, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19142219, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62683192, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22138109, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33724423, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62323278, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42322211, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42993230, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14212968, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
18948272, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42223963, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21878929, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34782169, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22621923, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
80789389, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32229666, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34369299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2642129, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
87319802, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39129312, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1919297, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91213345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32061319, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97812394, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27199811, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91279867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23679671, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12799206, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79214920, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
72392223, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
30381938, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
31892297, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92222213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
72913961, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21822996, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37233272, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13464763, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
35894744, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
74949773, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
72271943, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
26804887, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98209234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24949861, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41960918, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27138011, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
86790136, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1422199, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
41922721, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
24627113, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94433061, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43829474, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91819712, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
27912372, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23429231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62229231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99922693, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37836363, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43973222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11749911, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71281139, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22622924, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13692007, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
46247289, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
98243392, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
19904188, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
83978161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91879527, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
17167133, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79682322, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32467249, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32328226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
47920282, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92183796, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37972332, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
67221614, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
2137271, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
81918122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92823691, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
64678170, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
39799267, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
12167047, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
71230391, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99972299, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32162468, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22393313, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42632429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
78681094, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91488421, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
29999149, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82322231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
63142693, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
32269321, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
88916983, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99324898, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48811033, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
30493166, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92844638, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22229290, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34432232, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
16832383, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
14498633, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73629060, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
66393917, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99323130, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
53917447, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22672837, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23702626, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62394737, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82820838, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
37314969, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93241123, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97199712, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92234792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
81333781, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93798261, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
48422128, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
62398701, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
74120946, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21962321, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33296392, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94916373, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
43212983, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94279225, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
83479324, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93233727, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
82436329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33447913, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99212378, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
42129983, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93823782, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99123371, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1922291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
89246102, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
22981222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21646091, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
91957793, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
10399043, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
13860979, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
96377275, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
73592879, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
23119292, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
34275692, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
83472633, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
93962167, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
21072298, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
11290927, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
94221313, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97851222, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
36724746, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
92690213, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
33210162, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
97917229, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
79232596, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
99041437, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
